,subject,deck,counts,trial,proportion
333,40,2,378,1,0.063
334,40,3,377,1,0.063
335,40,4,379,1,0.063
336,41,1,905,1,0.151
337,41,2,3081,1,0.514
338,41,3,978,1,0.163
339,41,4,1036,1,0.173
340,42,1,4181,1,0.697
341,42,2,584,1,0.097
342,42,3,635,1,0.106
343,42,4,600,1,0.1
344,0,1,1044,2,0.174
345,0,2,1021,2,0.17
346,0,3,2881,2,0.48
347,0,4,1054,2,0.176
348,1,1,2000,2,0.333
349,1,2,1144,2,0.191
350,1,3,861,2,0.144
351,1,4,1995,2,0.332
352,2,1,771,2,0.128
353,2,2,1131,2,0.188
354,2,3,3304,2,0.551
355,2,4,794,2,0.132
356,3,1,1175,2,0.196
357,3,2,1191,2,0.198
358,3,3,1375,2,0.229
359,3,4,2259,2,0.376
360,4,1,1817,2,0.303
361,4,2,1362,2,0.227
362,4,3,1013,2,0.169
363,4,4,1808,2,0.301
364,5,1,2305,2,0.384
365,5,2,1098,2,0.183
366,5,3,257,2,0.043
367,5,4,2340,2,0.39
368,6,1,1460,2,0.243
369,6,2,2462,2,0.41
370,6,3,1014,2,0.169
371,6,4,1064,2,0.177
372,7,1,1486,2,0.248
373,7,2,831,2,0.138
374,7,3,1844,2,0.307
375,7,4,1839,2,0.306
376,8,1,2327,2,0.388
377,8,2,1270,2,0.212
378,8,3,2302,2,0.384
379,8,4,101,2,0.017
380,9,1,1437,2,0.24
381,9,2,1369,2,0.228
382,9,3,1816,2,0.303
383,9,4,1378,2,0.23
384,10,1,2227,2,0.371
385,10,2,732,2,0.122
386,10,3,822,2,0.137
387,10,4,2219,2,0.37
388,11,1,989,2,0.165
389,11,2,1640,2,0.273
390,11,3,1669,2,0.278
391,11,4,1702,2,0.284
392,12,1,930,2,0.155
393,12,2,3212,2,0.535
394,12,3,914,2,0.152
395,12,4,944,2,0.157
396,13,1,515,2,0.086
397,13,2,4443,2,0.74
398,13,3,538,2,0.09
399,13,4,504,2,0.084
400,14,1,1613,2,0.269
401,14,2,3026,2,0.504
402,14,3,701,2,0.117
403,14,4,660,2,0.11
404,15,1,662,2,0.11
405,15,2,3955,2,0.659
406,15,3,669,2,0.112
407,15,4,714,2,0.119
408,16,1,1625,2,0.271
409,16,2,2239,2,0.373
410,16,3,1086,2,0.181
411,16,4,1050,2,0.175
412,17,1,1639,2,0.273
413,17,2,1286,2,0.214
414,17,3,1479,2,0.246
415,17,4,1596,2,0.266
416,18,1,1660,2,0.277
417,18,2,1605,2,0.268
418,18,3,1647,2,0.274
419,18,4,1088,2,0.181
420,19,1,1335,2,0.222
421,19,2,990,2,0.165
422,19,3,1012,2,0.169
423,19,4,2663,2,0.444
424,20,1,1218,2,0.203
425,20,2,1896,2,0.316
426,20,3,1278,2,0.213
427,20,4,1608,2,0.268
428,21,1,2355,2,0.392
429,21,2,325,2,0.054
430,21,3,866,2,0.144
431,21,4,2454,2,0.409
432,22,1,936,2,0.156
433,22,2,934,2,0.156
434,22,3,3196,2,0.533
435,22,4,934,2,0.156
436,23,1,2239,2,0.373
437,23,2,420,2,0.07
438,23,3,1115,2,0.186
439,23,4,2226,2,0.371
440,24,1,1278,2,0.213
441,24,2,2155,2,0.359
442,24,3,1264,2,0.211
443,24,4,1303,2,0.217
444,25,1,1750,2,0.292
445,25,2,858,2,0.143
446,25,3,1625,2,0.271
447,25,4,1767,2,0.294
448,26,1,1165,2,0.194
449,26,2,1655,2,0.276
450,26,3,1240,2,0.207
451,26,4,1940,2,0.323
452,27,1,996,2,0.166
453,27,2,2968,2,0.495
454,27,3,1061,2,0.177
455,27,4,975,2,0.162
456,28,1,1737,2,0.29
457,28,2,1465,2,0.244
458,28,3,1313,2,0.219
459,28,4,1485,2,0.248
460,29,1,1626,2,0.271
461,29,2,1532,2,0.255
462,29,3,1431,2,0.238
463,29,4,1411,2,0.235
464,30,1,1248,2,0.208
465,30,2,1873,2,0.312
466,30,3,1679,2,0.28
467,30,4,1200,2,0.2
468,31,1,2485,2,0.414
469,31,2,1071,2,0.178
470,31,3,1301,2,0.217
471,31,4,1143,2,0.19
472,32,1,877,2,0.146
473,32,2,869,2,0.145
474,32,3,3377,2,0.563
475,32,4,877,2,0.146
476,33,1,1393,2,0.232
477,33,2,2691,2,0.448
478,33,3,953,2,0.159
479,33,4,963,2,0.16
480,34,1,2740,2,0.457
481,34,2,144,2,0.024
482,34,3,398,2,0.066
483,34,4,2718,2,0.453
484,35,1,2631,2,0.438
485,35,2,311,2,0.052
486,35,3,507,2,0.084
487,35,4,2551,2,0.425
488,36,1,739,2,0.123
489,36,2,2241,2,0.374
490,36,3,1493,2,0.249
491,36,4,1527,2,0.254
492,37,1,1009,2,0.168
493,37,2,1784,2,0.297
494,37,3,2227,2,0.371
495,37,4,980,2,0.163
496,38,1,795,2,0.132
497,38,2,3837,2,0.64
498,38,3,578,2,0.096
499,38,4,790,2,0.132
500,39,1,4946,2,0.824
501,39,2,326,2,0.054
502,39,3,373,2,0.062
503,39,4,355,2,0.059
504,40,1,2532,2,0.422
505,40,2,2997,2,0.5
506,40,3,243,2,0.04
507,40,4,228,2,0.038
508,41,1,822,2,0.137
509,41,2,3446,2,0.574
510,41,3,870,2,0.145
511,41,4,862,2,0.144
512,42,1,4696,2,0.783
513,42,2,435,2,0.072
514,42,3,417,2,0.07
515,42,4,452,2,0.075
516,0,1,1630,3,0.272
517,0,2,1717,3,0.286
518,0,3,956,3,0.159
519,0,4,1697,3,0.283
520,1,1,2140,3,0.357
521,1,2,626,3,0.104
522,1,3,1137,3,0.19
523,1,4,2097,3,0.35
524,2,1,678,3,0.113
525,2,2,753,3,0.126
526,2,3,3856,3,0.643
527,2,4,713,3,0.119
528,3,1,1094,3,0.182
529,3,2,1128,3,0.188
530,3,3,2484,3,0.414
531,3,4,1294,3,0.216
532,4,1,1093,3,0.182
533,4,2,1583,3,0.264
534,4,3,1382,3,0.23
535,4,4,1942,3,0.324
536,5,1,294,3,0.049
537,5,2,2040,3,0.34
538,5,3,1135,3,0.189
539,5,4,2531,3,0.422
540,6,1,1185,3,0.198
541,6,2,1497,3,0.25
542,6,3,2330,3,0.388
543,6,4,988,3,0.165
544,7,1,1981,3,0.33
545,7,2,1503,3,0.25
546,7,3,1811,3,0.302
547,7,4,705,3,0.118
548,8,1,2242,3,0.374
549,8,2,2557,3,0.426
550,8,3,102,3,0.017
551,8,4,1099,3,0.183
552,9,1,1727,3,0.288
553,9,2,1395,3,0.232
554,9,3,1512,3,0.252
555,9,4,1366,3,0.228
556,10,1,2664,3,0.444
557,10,2,1364,3,0.227
558,10,3,1352,3,0.225
559,10,4,620,3,0.103
560,11,1,1597,3,0.266
561,11,2,1961,3,0.327
562,11,3,782,3,0.13
563,11,4,1660,3,0.277
564,12,1,891,3,0.148
565,12,2,3426,3,0.571
566,12,3,859,3,0.143
567,12,4,824,3,0.137
568,13,1,438,3,0.073
569,13,2,4636,3,0.773
570,13,3,451,3,0.075
571,13,4,475,3,0.079
572,14,1,1130,3,0.188
573,14,2,1529,3,0.255
574,14,3,2749,3,0.458
575,14,4,592,3,0.099
576,15,1,625,3,0.104
