,subject,deck,counts,trial,proportion
186,8,3,505,1,0.084
187,8,4,1826,1,0.304
188,9,1,1045,1,0.174
189,9,2,993,1,0.166
190,9,3,2969,1,0.495
191,9,4,993,1,0.166
192,10,1,1513,1,0.252
193,10,2,1528,1,0.255
194,10,3,1361,1,0.227
195,10,4,1598,1,0.266
196,11,1,2096,1,0.349
197,11,2,1327,1,0.221
198,11,3,1294,1,0.216
199,11,4,1283,1,0.214
200,12,1,3046,1,0.508
201,12,2,991,1,0.165
202,12,3,969,1,0.162
203,12,4,994,1,0.166
204,13,1,433,1,0.072
205,13,2,462,1,0.077
206,13,3,4614,1,0.769
207,13,4,491,1,0.082
208,14,1,541,1,0.09
209,14,2,1805,1,0.301
210,14,3,1832,1,0.305
211,14,4,1822,1,0.304
212,15,1,1066,1,0.178
213,15,2,2681,1,0.447
214,15,3,1134,1,0.189
215,15,4,1119,1,0.186
216,16,1,1683,1,0.28
217,16,2,1733,1,0.289
218,16,3,887,1,0.148
219,16,4,1697,1,0.283
220,17,1,1394,1,0.232
221,17,2,1458,1,0.243
222,17,3,1601,1,0.267
223,17,4,1547,1,0.258
224,18,1,2664,1,0.444
225,18,2,1108,1,0.185
226,18,3,1149,1,0.192
227,18,4,1079,1,0.18
228,19,1,1738,1,0.29
229,19,2,776,1,0.129
230,19,3,1749,1,0.292
231,19,4,1737,1,0.29
232,20,1,4319,1,0.72
233,20,2,572,1,0.095
234,20,3,591,1,0.098
235,20,4,518,1,0.086
236,21,1,2541,1,0.424
237,21,2,1139,1,0.19
238,21,3,1167,1,0.194
239,21,4,1153,1,0.192
240,22,1,890,1,0.148
241,22,2,1704,1,0.284
242,22,3,1693,1,0.282
243,22,4,1713,1,0.286
244,23,1,1001,1,0.167
245,23,2,1045,1,0.174
246,23,3,2959,1,0.493
247,23,4,995,1,0.166
248,24,1,1299,1,0.216
249,24,2,1562,1,0.26
250,24,3,1588,1,0.265
251,24,4,1551,1,0.258
252,25,1,1653,1,0.276
253,25,2,1702,1,0.284
254,25,3,972,1,0.162
255,25,4,1673,1,0.279
256,26,1,1850,1,0.308
257,26,2,515,1,0.086
258,26,3,1818,1,0.303
259,26,4,1817,1,0.303
260,27,1,1838,1,0.306
261,27,2,1807,1,0.301
262,27,3,528,1,0.088
263,27,4,1827,1,0.304
264,28,1,925,1,0.154
265,28,2,899,1,0.15
266,28,3,3232,1,0.539
267,28,4,944,1,0.157
268,29,1,675,1,0.112
269,29,2,3965,1,0.661
270,29,3,689,1,0.115
271,29,4,671,1,0.112
272,30,1,1372,1,0.229
273,30,2,1779,1,0.296
274,30,3,1414,1,0.236
275,30,4,1435,1,0.239
276,31,1,1524,1,0.254
277,31,2,1359,1,0.226
278,31,3,1571,1,0.262
279,31,4,1546,1,0.258
280,32,1,2272,1,0.379
281,32,2,1258,1,0.21
282,32,3,1254,1,0.209
283,32,4,1216,1,0.203
284,33,1,422,1,0.07
285,33,2,1809,1,0.302
286,33,3,1869,1,0.312
287,33,4,1900,1,0.317
288,34,1,1735,1,0.289
289,34,2,720,1,0.12
290,34,3,1768,1,0.295
291,34,4,1777,1,0.296
292,35,1,1607,1,0.268
293,35,2,1504,1,0.251
294,35,3,1449,1,0.242
295,35,4,1440,1,0.24
296,36,1,921,1,0.154
297,36,2,3160,1,0.527
298,36,3,989,1,0.165
299,36,4,930,1,0.155
300,37,1,1059,1,0.176
301,37,2,1098,1,0.183
302,37,3,2754,1,0.459
303,37,4,1089,1,0.182
304,0,1,901,2,0.15
305,0,2,862,2,0.144
306,0,3,3331,2,0.555
307,0,4,906,2,0.151
308,1,1,1023,2,0.17
309,1,2,2858,2,0.476
