,subject,deck,counts,trial,proportion
464,2,1,733,3,0.122
465,2,2,1761,3,0.294
466,2,3,1838,3,0.306
467,2,4,1668,3,0.278
468,3,1,1431,3,0.238
469,3,2,1323,3,0.22
470,3,3,1477,3,0.246
471,3,4,1769,3,0.295
472,4,1,907,3,0.151
473,4,2,851,3,0.142
474,4,3,957,3,0.16
475,4,4,3285,3,0.548
476,5,1,1686,3,0.281
477,5,2,1151,3,0.192
478,5,3,1642,3,0.274
479,5,4,1521,3,0.254
480,6,1,1816,3,0.303
481,6,2,930,3,0.155
482,6,3,1493,3,0.249
483,6,4,1761,3,0.294
484,7,1,962,3,0.16
485,7,2,1044,3,0.174
486,7,3,996,3,0.166
487,7,4,2998,3,0.5
488,8,1,405,3,0.068
489,8,2,2741,3,0.457
490,8,3,1773,3,0.296
491,8,4,1081,3,0.18
492,9,1,1053,3,0.176
493,9,2,1005,3,0.168
494,9,3,1701,3,0.284
495,9,4,2241,3,0.374
496,10,1,1821,3,0.304
497,10,2,1752,3,0.292
498,10,3,1231,3,0.205
499,10,4,1196,3,0.199
500,11,1,1783,3,0.297
501,11,2,1131,3,0.188
502,11,3,1392,3,0.232
503,11,4,1694,3,0.282
504,12,1,1375,3,0.229
505,12,2,1606,3,0.268
506,12,3,1992,3,0.332
507,12,4,1027,3,0.171
508,13,1,642,3,0.107
509,13,2,640,3,0.107
510,13,3,4047,3,0.674
511,13,4,671,3,0.112
512,14,1,190,3,0.032
513,14,2,2378,3,0.396
514,14,3,2456,3,0.409
515,14,4,976,3,0.163
516,15,1,1559,3,0.26
517,15,2,1530,3,0.255
518,15,3,1274,3,0.212
519,15,4,1637,3,0.273
520,16,1,1200,3,0.2
521,16,2,2553,3,0.426
522,16,3,1698,3,0.283
523,16,4,549,3,0.092
524,17,1,1588,3,0.265
525,17,2,1727,3,0.288
526,17,3,1044,3,0.174
527,17,4,1641,3,0.274
528,18,1,1587,3,0.264
529,18,2,1549,3,0.258
530,18,3,1686,3,0.281
531,18,4,1178,3,0.196
532,19,1,988,3,0.165
533,19,2,1524,3,0.254
534,19,3,2998,3,0.5
535,19,4,490,3,0.082
536,20,1,930,3,0.155
537,20,2,1091,3,0.182
538,20,3,3159,3,0.526
539,20,4,820,3,0.137
540,21,1,1826,3,0.304
541,21,2,1225,3,0.204
542,21,3,1669,3,0.278
543,21,4,1280,3,0.213
544,22,1,1714,3,0.286
545,22,2,1221,3,0.204
546,22,3,614,3,0.102
547,22,4,2451,3,0.408
548,23,1,1094,3,0.182
549,23,2,1547,3,0.258
550,23,3,1337,3,0.223
551,23,4,2022,3,0.337
552,24,1,1756,3,0.293
553,24,2,959,3,0.16
554,24,3,1847,3,0.308
555,24,4,1438,3,0.24
556,25,1,1730,3,0.288
557,25,2,1011,3,0.168
558,25,3,1575,3,0.262
559,25,4,1684,3,0.281
560,26,1,367,3,0.061
561,26,2,1924,3,0.321
562,26,3,1106,3,0.184
563,26,4,2603,3,0.434
564,27,1,1555,3,0.259
565,27,2,1999,3,0.333
566,27,3,2077,3,0.346
567,27,4,369,3,0.062
568,28,1,1473,3,0.246
569,28,2,1390,3,0.232
570,28,3,1479,3,0.246
571,28,4,1658,3,0.276
572,29,1,2277,3,0.38
573,29,2,1307,3,0.218
574,29,3,1035,3,0.172
575,29,4,1381,3,0.23
576,30,1,1474,3,0.246
577,30,2,1567,3,0.261
578,30,3,1520,3,0.253
579,30,4,1439,3,0.24
580,31,1,1646,3,0.274
581,31,2,1517,3,0.253
582,31,3,1270,3,0.212
583,31,4,1567,3,0.261
584,32,1,1918,3,0.32
585,32,2,1432,3,0.239
586,32,3,1124,3,0.187
587,32,4,1526,3,0.254
588,33,1,1920,3,0.32
589,33,2,1179,3,0.196
590,33,3,365,3,0.061
591,33,4,2536,3,0.423
592,34,1,1261,3,0.21
593,34,2,1946,3,0.324
594,34,3,439,3,0.073
595,34,4,2354,3,0.392
596,35,1,1534,3,0.256
597,35,2,1455,3,0.242
598,35,3,1524,3,0.254
599,35,4,1487,3,0.248
600,36,1,1518,3,0.253
601,36,2,1396,3,0.233
602,36,3,1963,3,0.327
603,36,4,1123,3,0.187
604,37,1,932,3,0.155
605,37,2,2094,3,0.349
606,37,3,1998,3,0.333
607,37,4,976,3,0.163
608,0,1,929,4,0.155
609,0,2,2487,4,0.414
610,0,3,1636,4,0.273
611,0,4,948,4,0.158
612,1,1,636,4,0.106
613,1,2,4127,4,0.688
614,1,3,598,4,0.1
615,1,4,639,4,0.106
616,2,1,1789,4,0.298
617,2,2,593,4,0.099
618,2,3,1723,4,0.287
619,2,4,1895,4,0.316
620,3,1,1574,4,0.262
621,3,2,1190,4,0.198
