,subject,deck,counts,trial,proportion
185,46,2,1540,0,0.257
186,46,3,1502,0,0.25
187,46,4,1444,0,0.241
188,47,1,1518,0,0.253
189,47,2,1478,0,0.246
190,47,3,1542,0,0.257
191,47,4,1462,0,0.244
192,0,1,1113,1,0.186
193,0,2,1112,1,0.185
194,0,3,2686,1,0.448
195,0,4,1089,1,0.182
196,1,1,1451,1,0.242
197,1,2,1529,1,0.255
198,1,3,1488,1,0.248
199,1,4,1532,1,0.255
200,2,1,1785,1,0.298
201,2,2,741,1,0.124
202,2,3,1728,1,0.288
203,2,4,1746,1,0.291
204,3,1,1794,1,0.299
205,3,2,1389,1,0.232
206,3,3,1404,1,0.234
207,3,4,1413,1,0.236
208,4,1,1107,1,0.184
209,4,2,1078,1,0.18
210,4,3,2684,1,0.447
211,4,4,1131,1,0.188
212,5,1,1220,1,0.203
213,5,2,2364,1,0.394
214,5,3,1212,1,0.202
215,5,4,1204,1,0.201
216,6,1,3019,1,0.503
217,6,2,1009,1,0.168
218,6,3,985,1,0.164
219,6,4,987,1,0.164
220,7,1,1865,1,0.311
221,7,2,1790,1,0.298
222,7,3,1747,1,0.291
223,7,4,598,1,0.1
224,8,1,1681,1,0.28
225,8,2,1022,1,0.17
226,8,3,1637,1,0.273
227,8,4,1660,1,0.277
228,9,1,1258,1,0.21
229,9,2,2140,1,0.357
230,9,3,1265,1,0.211
231,9,4,1337,1,0.223
232,10,1,1694,1,0.282
233,10,2,915,1,0.152
234,10,3,1711,1,0.285
235,10,4,1680,1,0.28
236,11,1,1927,1,0.321
237,11,2,1314,1,0.219
238,11,3,1343,1,0.224
239,11,4,1416,1,0.236
240,12,1,1100,1,0.183
241,12,2,1106,1,0.184
242,12,3,2775,1,0.462
243,12,4,1019,1,0.17
244,13,1,3225,1,0.538
245,13,2,943,1,0.157
246,13,3,898,1,0.15
247,13,4,934,1,0.156
248,14,1,1607,1,0.268
249,14,2,1194,1,0.199
250,14,3,1594,1,0.266
251,14,4,1605,1,0.268
252,15,1,1636,1,0.273
253,15,2,1597,1,0.266
254,15,3,1177,1,0.196
255,15,4,1590,1,0.265
256,16,1,1806,1,0.301
257,16,2,681,1,0.114
258,16,3,1803,1,0.3
259,16,4,1710,1,0.285
260,17,1,1334,1,0.222
261,17,2,1307,1,0.218
262,17,3,2080,1,0.347
263,17,4,1279,1,0.213
264,18,1,1794,1,0.299
265,18,2,1860,1,0.31
266,18,3,574,1,0.096
267,18,4,1772,1,0.295
268,19,1,3211,1,0.535
269,19,2,927,1,0.154
270,19,3,918,1,0.153
271,19,4,944,1,0.157
272,20,1,1462,1,0.244
273,20,2,1430,1,0.238
274,20,3,1449,1,0.242
275,20,4,1659,1,0.276
276,21,1,525,1,0.088
277,21,2,1837,1,0.306
278,21,3,1808,1,0.301
279,21,4,1830,1,0.305
280,22,1,1389,1,0.232
281,22,2,1365,1,0.228
282,22,3,1895,1,0.316
283,22,4,1351,1,0.225
284,23,1,755,1,0.126
285,23,2,3697,1,0.616
286,23,3,788,1,0.131
287,23,4,760,1,0.127
288,24,1,2188,1,0.365
289,24,2,1314,1,0.219
290,24,3,1254,1,0.209
291,24,4,1244,1,0.207
292,25,1,1264,1,0.211
293,25,2,1167,1,0.194
294,25,3,2350,1,0.392
295,25,4,1219,1,0.203
296,26,1,1277,1,0.213
297,26,2,2112,1,0.352
298,26,3,1298,1,0.216
299,26,4,1313,1,0.219
300,27,1,1409,1,0.235
301,27,2,1803,1,0.3
302,27,3,1376,1,0.229
303,27,4,1412,1,0.235
304,28,1,2019,1,0.336
305,28,2,38,1,0.006
306,28,3,1926,1,0.321
307,28,4,2017,1,0.336
308,29,1,514,1,0.086
309,29,2,1809,1,0.302
310,29,3,1827,1,0.304
311,29,4,1850,1,0.308
312,30,1,1491,1,0.248
313,30,2,1471,1,0.245
314,30,3,1519,1,0.253
315,30,4,1519,1,0.253
316,31,1,1000,1,0.167
317,31,2,3000,1,0.5
318,31,3,1009,1,0.168
319,31,4,991,1,0.165
320,32,1,1379,1,0.23
321,32,2,1783,1,0.297
322,32,3,1417,1,0.236
323,32,4,1421,1,0.237
324,33,1,1579,1,0.263
325,33,2,1157,1,0.193
326,33,3,1680,1,0.28
327,33,4,1584,1,0.264
328,34,1,1893,1,0.316
329,34,2,242,1,0.04
330,34,3,1927,1,0.321
331,34,4,1938,1,0.323
332,35,1,1414,1,0.236
333,35,2,1394,1,0.232
334,35,3,1430,1,0.238
335,35,4,1762,1,0.294
336,36,1,1602,1,0.267
337,36,2,1624,1,0.271
338,36,3,1170,1,0.195
339,36,4,1604,1,0.267
340,37,1,1913,1,0.319
341,37,2,1280,1,0.213
342,37,3,1383,1,0.23
343,37,4,1424,1,0.237
344,38,1,1935,1,0.322
345,38,2,236,1,0.039
346,38,3,1897,1,0.316
347,38,4,1932,1,0.322
348,39,1,1480,1,0.247
349,39,2,1454,1,0.242
350,39,3,1519,1,0.253
351,39,4,1547,1,0.258
352,40,1,1662,1,0.277
353,40,2,1450,1,0.242
354,40,3,1473,1,0.246
355,40,4,1415,1,0.236
356,41,1,912,1,0.152
357,41,2,852,1,0.142
358,41,3,3257,1,0.543
359,41,4,979,1,0.163
360,42,1,1582,1,0.264
361,42,2,1282,1,0.214
362,42,3,1592,1,0.265
