,subject,deck,counts,trial,proportion
431,21,4,1749,2,0.292
432,22,1,825,2,0.138
433,22,2,871,2,0.145
434,22,3,3394,2,0.566
435,22,4,910,2,0.152
436,23,1,1608,2,0.268
437,23,2,1049,2,0.175
438,23,3,1685,2,0.281
439,23,4,1658,2,0.276
440,24,1,1451,2,0.242
441,24,2,1564,2,0.261
442,24,3,1503,2,0.25
443,24,4,1482,2,0.247
444,25,1,1641,2,0.274
445,25,2,1022,2,0.17
446,25,3,1708,2,0.285
447,25,4,1629,2,0.272
448,26,1,1520,2,0.253
449,26,2,1566,2,0.261
450,26,3,1553,2,0.259
451,26,4,1361,2,0.227
452,27,1,985,2,0.164
453,27,2,3034,2,0.506
454,27,3,968,2,0.161
455,27,4,1013,2,0.169
456,28,1,1788,2,0.298
457,28,2,1859,2,0.31
458,28,3,549,2,0.092
459,28,4,1804,2,0.301
460,29,1,1725,2,0.288
461,29,2,1808,2,0.301
462,29,3,751,2,0.125
463,29,4,1716,2,0.286
464,30,1,1681,2,0.28
465,30,2,1038,2,0.173
466,30,3,1642,2,0.274
467,30,4,1639,2,0.273
468,31,1,662,2,0.11
469,31,2,1823,2,0.304
470,31,3,1742,2,0.29
471,31,4,1773,2,0.296
472,32,1,1021,2,0.17
473,32,2,1055,2,0.176
474,32,3,2859,2,0.476
475,32,4,1065,2,0.178
476,33,1,1097,2,0.183
477,33,2,2598,2,0.433
478,33,3,1176,2,0.196
479,33,4,1129,2,0.188
480,34,1,1733,2,0.289
481,34,2,799,2,0.133
482,34,3,1737,2,0.29
483,34,4,1731,2,0.288
484,35,1,1901,2,0.317
485,35,2,318,2,0.053
486,35,3,1873,2,0.312
487,35,4,1908,2,0.318
488,36,1,1107,2,0.184
489,36,2,1613,2,0.269
490,36,3,1667,2,0.278
491,36,4,1613,2,0.269
492,37,1,1764,2,0.294
493,37,2,1716,2,0.286
494,37,3,823,2,0.137
495,37,4,1697,2,0.283
496,38,1,1875,2,0.312
497,38,2,1884,2,0.314
498,38,3,377,2,0.063
499,38,4,1864,2,0.311
500,39,1,2864,2,0.477
501,39,2,1011,2,0.168
502,39,3,1055,2,0.176
503,39,4,1070,2,0.178
504,40,1,1189,2,0.198
505,40,2,2512,2,0.419
506,40,3,1167,2,0.194
507,40,4,1132,2,0.189
508,41,1,1135,2,0.189
509,41,2,2502,2,0.417
510,41,3,1195,2,0.199
511,41,4,1168,2,0.195
512,42,1,3115,2,0.519
513,42,2,932,2,0.155
514,42,3,972,2,0.162
515,42,4,981,2,0.164
516,0,1,1560,3,0.26
517,0,2,1491,3,0.248
518,0,3,1428,3,0.238
519,0,4,1521,3,0.254
520,1,1,1595,3,0.266
521,1,2,1148,3,0.191
522,1,3,1613,3,0.269
523,1,4,1644,3,0.274
524,2,1,956,3,0.159
525,2,2,968,3,0.161
526,2,3,3115,3,0.519
527,2,4,961,3,0.16
528,3,1,1552,3,0.259
529,3,2,1530,3,0.255
530,3,3,1324,3,0.221
531,3,4,1594,3,0.266
532,4,1,2938,3,0.49
533,4,2,990,3,0.165
534,4,3,1003,3,0.167
535,4,4,1069,3,0.178
536,5,1,451,3,0.075
537,5,2,1876,3,0.313
538,5,3,1852,3,0.309
539,5,4,1821,3,0.304
540,6,1,431,3,0.072
541,6,2,484,3,0.081
542,6,3,4618,3,0.77
543,6,4,467,3,0.078
544,7,1,1481,3,0.247
545,7,2,1496,3,0.249
546,7,3,1498,3,0.25
547,7,4,1525,3,0.254
548,8,1,1762,3,0.294
549,8,2,1897,3,0.316
550,8,3,553,3,0.092
551,8,4,1788,3,0.298
552,9,1,2780,3,0.463
553,9,2,1057,3,0.176
554,9,3,1122,3,0.187
555,9,4,1041,3,0.174
556,10,1,1767,3,0.294
557,10,2,1823,3,0.304
558,10,3,1821,3,0.304
559,10,4,589,3,0.098
560,11,1,1855,3,0.309
561,11,2,1895,3,0.316
562,11,3,399,3,0.066
563,11,4,1851,3,0.308
564,12,1,1066,3,0.178
565,12,2,2734,3,0.456
566,12,3,1078,3,0.18
567,12,4,1122,3,0.187
568,13,1,743,3,0.124
569,13,2,3654,3,0.609
570,13,3,790,3,0.132
571,13,4,813,3,0.136
572,14,1,1202,3,0.2
573,14,2,1149,3,0.192
574,14,3,2514,3,0.419
575,14,4,1135,3,0.189
576,15,1,806,3,0.134
577,15,2,3586,3,0.598
578,15,3,774,3,0.129
579,15,4,834,3,0.139
580,16,1,1659,3,0.276
581,16,2,1681,3,0.28
582,16,3,965,3,0.161
583,16,4,1695,3,0.282
584,17,1,1826,3,0.304
585,17,2,1767,3,0.294
586,17,3,1700,3,0.283
587,17,4,707,3,0.118
588,18,1,1400,3,0.233
589,18,2,1774,3,0.296
590,18,3,1418,3,0.236
591,18,4,1408,3,0.235
592,19,1,930,3,0.155
593,19,2,951,3,0.158
594,19,3,3165,3,0.528
595,19,4,954,3,0.159
596,20,1,1595,3,0.266
597,20,2,1635,3,0.272
598,20,3,1147,3,0.191
599,20,4,1623,3,0.27
600,21,1,1775,3,0.296
601,21,2,1756,3,0.293
602,21,3,1754,3,0.292
603,21,4,715,3,0.119
604,22,1,1045,3,0.174
605,22,2,1043,3,0.174
606,22,3,2800,3,0.467
607,22,4,1112,3,0.185
608,23,1,1737,3,0.29
609,23,2,1858,3,0.31
610,23,3,618,3,0.103
611,23,4,1787,3,0.298
612,24,1,1449,3,0.242
613,24,2,1523,3,0.254
614,24,3,1460,3,0.243
615,24,4,1568,3,0.261
616,25,1,1962,3,0.327
617,25,2,1872,3,0.312
618,25,3,1943,3,0.324
619,25,4,223,3,0.037
620,26,1,1542,3,0.257
621,26,2,1519,3,0.253
622,26,3,1523,3,0.254
623,26,4,1416,3,0.236
624,27,1,867,3,0.144
625,27,2,3333,3,0.556
626,27,3,880,3,0.147
627,27,4,920,3,0.153
628,28,1,1135,3,0.189
629,28,2,2725,3,0.454
630,28,3,1060,3,0.177
631,28,4,1080,3,0.18
632,29,1,1824,3,0.304
633,29,2,1398,3,0.233
634,29,3,1397,3,0.233
635,29,4,1381,3,0.23
636,30,1,1520,3,0.253
637,30,2,1502,3,0.25
638,30,3,1496,3,0.249
639,30,4,1482,3,0.247
640,31,1,1781,3,0.297
641,31,2,663,3,0.11
642,31,3,1764,3,0.294
643,31,4,1792,3,0.299
644,32,1,1605,3,0.268
645,32,2,1632,3,0.272
646,32,3,1666,3,0.278
647,32,4,1097,3,0.183
648,33,1,2614,3,0.436
649,33,2,1123,3,0.187
650,33,3,1103,3,0.184
651,33,4,1160,3,0.193
652,34,1,2003,3,0.334
653,34,2,1899,3,0.316
654,34,3,191,3,0.032
655,34,4,1907,3,0.318
656,35,1,1549,3,0.258
657,35,2,1520,3,0.253
658,35,3,1497,3,0.25
659,35,4,1434,3,0.239
660,36,1,1781,3,0.297
661,36,2,1870,3,0.312
662,36,3,1822,3,0.304
663,36,4,527,3,0.088
664,37,1,1259,3,0.21
665,37,2,1275,3,0.212
666,37,3,2194,3,0.366
667,37,4,1272,3,0.212
668,38,1,1018,3,0.17
669,38,2,1050,3,0.175
670,38,3,1084,3,0.181
671,38,4,2848,3,0.475
672,39,1,4011,3,0.668
673,39,2,693,3,0.116
674,39,3,655,3,0.109
675,39,4,641,3,0.107
676,40,1,1852,3,0.309
677,40,2,1780,3,0.297
678,40,3,624,3,0.104
679,40,4,1744,3,0.291
680,41,1,729,3,0.122
681,41,2,3741,3,0.624
682,41,3,762,3,0.127
683,41,4,768,3,0.128
684,42,1,1877,3,0.313
685,42,2,1363,3,0.227
686,42,3,1395,3,0.232
687,42,4,1365,3,0.228
688,0,1,3153,4,0.526
689,0,2,908,4,0.151
690,0,3,958,4,0.16
691,0,4,981,4,0.164
692,1,1,1175,4,0.196
693,1,2,1594,4,0.266
694,1,3,1639,4,0.273
695,1,4,1592,4,0.265
696,2,1,1035,4,0.172
697,2,2,1090,4,0.182
698,2,3,2848,4,0.475
699,2,4,1027,4,0.171
700,3,1,1476,4,0.246
701,3,2,1404,4,0.234
702,3,3,1590,4,0.265
703,3,4,1530,4,0.255
704,4,1,1522,4,0.254
705,4,2,1522,4,0.254
706,4,3,1435,4,0.239
707,4,4,1521,4,0.254
708,5,1,1846,4,0.308
709,5,2,1776,4,0.296
710,5,3,1822,4,0.304
711,5,4,556,4,0.093
712,6,1,1222,4,0.204
713,6,2,1220,4,0.203
714,6,3,1255,4,0.209
715,6,4,2303,4,0.384
716,7,1,1484,4,0.247
717,7,2,1545,4,0.258
718,7,3,1479,4,0.246
719,7,4,1492,4,0.249
720,8,1,561,4,0.094
721,8,2,1827,4,0.304
722,8,3,1826,4,0.304
723,8,4,1786,4,0.298
724,9,1,1292,4,0.215
725,9,2,1319,4,0.22
726,9,3,2116,4,0.353
727,9,4,1273,4,0.212
728,10,1,1797,4,0.3
729,10,2,448,4,0.075
730,10,3,1902,4,0.317
731,10,4,1853,4,0.309
732,11,1,1527,4,0.254
733,11,2,1426,4,0.238
734,11,3,1530,4,0.255
735,11,4,1517,4,0.253
736,12,1,1020,4,0.17
737,12,2,2857,4,0.476
738,12,3,1025,4,0.171
739,12,4,1098,4,0.183
740,13,1,597,4,0.1
741,13,2,640,4,0.107
742,13,3,666,4,0.111
743,13,4,4097,4,0.683
744,14,1,971,4,0.162
745,14,2,997,4,0.166
746,14,3,1021,4,0.17
747,14,4,3011,4,0.502
748,15,1,835,4,0.139
749,15,2,3624,4,0.604
750,15,3,769,4,0.128
751,15,4,772,4,0.129
752,16,1,1131,4,0.188
753,16,2,1150,4,0.192
754,16,3,1185,4,0.198
755,16,4,2534,4,0.422
756,17,1,2290,4,0.382
757,17,2,1261,4,0.21
758,17,3,1191,4,0.198
759,17,4,1258,4,0.21
760,18,1,1798,4,0.3
761,18,2,1419,4,0.236
762,18,3,1384,4,0.231
763,18,4,1399,4,0.233
764,19,1,934,4,0.156
765,19,2,930,4,0.155
766,19,3,3190,4,0.532
767,19,4,946,4,0.158
768,20,1,1061,4,0.177
769,20,2,1020,4,0.17
770,20,3,2882,4,0.48
771,20,4,1037,4,0.173
772,21,1,763,4,0.127
773,21,2,1714,4,0.286
774,21,3,1749,4,0.292
775,21,4,1774,4,0.296
776,22,1,859,4,0.143
777,22,2,902,4,0.15
778,22,3,861,4,0.144
779,22,4,3378,4,0.563
780,23,1,1781,4,0.297
781,23,2,1781,4,0.297
782,23,3,637,4,0.106
783,23,4,1801,4,0.3
784,24,1,1056,4,0.176
785,24,2,990,4,0.165
786,24,3,2955,4,0.492
787,24,4,999,4,0.166
788,25,1,1062,4,0.177
789,25,2,1578,4,0.263
790,25,3,1604,4,0.267
791,25,4,1756,4,0.293
792,26,1,1036,4,0.173
793,26,2,1020,4,0.17
794,26,3,1018,4,0.17
795,26,4,2926,4,0.488
796,27,1,858,4,0.143
797,27,2,3369,4,0.562
798,27,3,917,4,0.153
799,27,4,856,4,0.143
800,28,1,1776,4,0.296
801,28,2,1852,4,0.309
802,28,3,1803,4,0.3
803,28,4,569,4,0.095
804,29,1,1786,4,0.298
805,29,2,762,4,0.127
806,29,3,1732,4,0.289
807,29,4,1720,4,0.287
808,30,1,1516,4,0.253
809,30,2,1457,4,0.243
810,30,3,1429,4,0.238
811,30,4,1598,4,0.266
812,31,1,1089,4,0.182
813,31,2,1087,4,0.181
814,31,3,2742,4,0.457
815,31,4,1082,4,0.18
816,32,1,1678,4,0.28
817,32,2,1621,4,0.27
818,32,3,1105,4,0.184
819,32,4,1596,4,0.266
820,33,1,1105,4,0.184
821,33,2,1087,4,0.181
822,33,3,1121,4,0.187
823,33,4,2687,4,0.448
824,34,1,1829,4,0.305
825,34,2,806,4,0.134
826,34,3,1715,4,0.286
827,34,4,1650,4,0.275
828,35,1,1892,4,0.315
829,35,2,343,4,0.057
830,35,3,1820,4,0.303
831,35,4,1945,4,0.324
832,36,1,1620,4,0.27
833,36,2,1575,4,0.262
834,36,3,1120,4,0.187
835,36,4,1685,4,0.281
836,37,1,1278,4,0.213
837,37,2,2164,4,0.361
838,37,3,1269,4,0.212
839,37,4,1289,4,0.215
840,38,1,1042,4,0.174
841,38,2,2863,4,0.477
842,38,3,1066,4,0.178
843,38,4,1029,4,0.172
844,39,1,2796,4,0.466
845,39,2,1056,4,0.176
846,39,3,1069,4,0.178
847,39,4,1079,4,0.18
848,40,1,1186,4,0.198
849,40,2,1142,4,0.19
850,40,3,1160,4,0.193
851,40,4,2512,4,0.419
852,41,1,712,4,0.119
853,41,2,3694,4,0.616
854,41,3,790,4,0.132
855,41,4,804,4,0.134
856,42,1,3121,4,0.52
857,42,2,965,4,0.161
858,42,3,1010,4,0.168
859,42,4,904,4,0.151
860,0,1,1511,5,0.252
861,0,2,1490,5,0.248
862,0,3,1461,5,0.244
863,0,4,1538,5,0.256
864,1,1,1237,5,0.206
865,1,2,1597,5,0.266
866,1,3,1547,5,0.258
867,1,4,1619,5,0.27
868,2,1,943,5,0.157
869,2,2,963,5,0.16
870,2,3,961,5,0.16
871,2,4,3133,5,0.522
872,3,1,1402,5,0.234
873,3,2,1574,5,0.262
874,3,3,1513,5,0.252
875,3,4,1511,5,0.252
876,4,1,1556,5,0.259
877,4,2,1487,5,0.248
878,4,3,1386,5,0.231
879,4,4,1571,5,0.262
880,5,1,528,5,0.088
881,5,2,1827,5,0.304
882,5,3,1823,5,0.304
883,5,4,1822,5,0.304
884,6,1,1276,5,0.213
885,6,2,2362,5,0.394
886,6,3,1190,5,0.198
887,6,4,1172,5,0.195
888,7,1,1518,5,0.253
889,7,2,1471,5,0.245
890,7,3,1526,5,0.254
891,7,4,1485,5,0.248
892,8,1,1892,5,0.315
893,8,2,252,5,0.042
894,8,3,1938,5,0.323
895,8,4,1918,5,0.32
896,9,1,1053,5,0.176
897,9,2,1042,5,0.174
898,9,3,1089,5,0.182
899,9,4,2816,5,0.469
900,10,1,1813,5,0.302
901,10,2,1838,5,0.306
902,10,3,533,5,0.089
903,10,4,1816,5,0.303
904,11,1,1877,5,0.313
905,11,2,1840,5,0.307
906,11,3,1866,5,0.311
907,11,4,417,5,0.07
908,12,1,3788,5,0.631
909,12,2,750,5,0.125
910,12,3,734,5,0.122
911,12,4,728,5,0.121
912,13,1,3630,5,0.605
913,13,2,797,5,0.133
914,13,3,766,5,0.128
915,13,4,807,5,0.134
916,14,1,2958,5,0.493
917,14,2,1030,5,0.172
918,14,3,965,5,0.161
919,14,4,1047,5,0.174
920,15,1,628,5,0.105
921,15,2,4130,5,0.688
922,15,3,591,5,0.098
923,15,4,651,5,0.108
924,16,1,2449,5,0.408
925,16,2,1169,5,0.195
926,16,3,1207,5,0.201
927,16,4,1175,5,0.196
928,17,1,1754,5,0.292
929,17,2,767,5,0.128
930,17,3,1722,5,0.287
931,17,4,1757,5,0.293
932,18,1,1763,5,0.294
933,18,2,1805,5,0.301
934,18,3,1685,5,0.281
935,18,4,747,5,0.124
936,19,1,3143,5,0.524
937,19,2,991,5,0.165
938,19,3,983,5,0.164
939,19,4,883,5,0.147
940,20,1,2820,5,0.47
941,20,2,1040,5,0.173
